Name,Country_code,Country,Cultural_Group,Cleaned_Name,Token_Count
 Katherine Neal,ar_EG,EG,African,Katherine Neal,3
 Joy Williams,ar_EG,EG,African,Joy Williams,2
 Monica Stone,ar_EG,EG,African,Monica Stone,3
 William Rodriguez,ar_EG,EG,African,William Rodriguez,2
 Stacy Garcia,ar_EG,EG,African,Stacy Garcia,3
 Deanna Beck,ar_EG,EG,African,Deanna Beck,3
 Marilyn Flores,ar_EG,EG,African,Marilyn Flores,4
 Robert Thomas,ar_EG,EG,African,Robert Thomas,2
Catherine Hughes,ar_EG,EG,African,Catherine Hughes,3
 Amanda Raymond,ar_EG,EG,African,Amanda Raymond,3
 David Goodman,ar_EG,EG,African,David Goodman,2
 Matthew Gordon,ar_EG,EG,African,Matthew Gordon,2
 Michael Allen,ar_EG,EG,African,Michael Allen,2
 Frank Brown,ar_EG,EG,African,Frank Brown,2
 William Wood,ar_EG,EG,African,William Wood,2
 Travis James,ar_EG,EG,African,Travis James,3
 Brenda Martin,ar_EG,EG,African,Brenda Martin,4
 Jonathan Taylor,ar_EG,EG,African,Jonathan Taylor,2
 Aaron Martinez,ar_EG,EG,African,Aaron Martinez,2
 Jasmin Williams,ar_EG,EG,African,Jasmin Williams,4
 Roberto Gordon,ar_EG,EG,African,Roberto Gordon,3
 Jonathan Williamson,ar_EG,EG,African,Jonathan Williamson,2
 Courtney Jones,ar_EG,EG,African,Courtney Jones,3
 Daniel Jones,ar_EG,EG,African,Daniel Jones,2
Eric Davis,ar_EG,EG,African,Eric Davis,2
 Amy Kent,ar_EG,EG,African,Amy Kent,2
 Allen Hoffman,ar_EG,EG,African,Allen Hoffman,2
 Tyler Wilson,ar_EG,EG,African,Tyler Wilson,2
 Jill Mccormick,ar_EG,EG,African,Jill Mccormick,6
 Shelly Phillips,ar_EG,EG,African,Shelly Phillips,3
 Samantha Pierce,ar_EG,EG,African,Samantha Pierce,4
 Carolyn Chan,ar_EG,EG,African,Carolyn Chan,3
 Victoria Park,ar_EG,EG,African,Victoria Park,2
 Tracey Woods,ar_EG,EG,African,Tracey Woods,3
 Paul Welch,ar_EG,EG,African,Paul Welch,2
 Jeffrey Jensen,ar_EG,EG,African,Jeffrey Jensen,3
 Robin Taylor,ar_EG,EG,African,Robin Taylor,2
 Steven Bradford,ar_EG,EG,African,Steven Bradford,2
 Patrick Beard,ar_EG,EG,African,Patrick Beard,2
Leslie Mitchell,ar_EG,EG,African,Leslie Mitchell,3
 Aaron Burns,ar_EG,EG,African,Aaron Burns,2
 Heidi Hart,ar_EG,EG,African,Heidi Hart,3
 Christina Price,ar_EG,EG,African,Christina Price,3
 Lauren Williams,ar_EG,EG,African,Lauren Williams,3
 Geoffrey Carroll,ar_EG,EG,African,Geoffrey Carroll,4
 Cory Bender,ar_EG,EG,African,Cory Bender,3
 Shannon Barber,ar_EG,EG,African,Shannon Barber,3
 Marissa Yates,ar_EG,EG,African,Marissa Yates,3
 Teresa Brown,ar_EG,EG,African,Teresa Brown,3
 Bryan Wright,ar_EG,EG,African,Bryan Wright,3
 Jordan Horn,ar_EG,EG,African,Jordan Horn,2
 John Sanchez,ar_EG,EG,African,John Sanchez,2
 Dawn Stuart,ar_EG,EG,African,Dawn Stuart,3
 Sierra Garza,ar_EG,EG,African,Sierra Garza,4
 Timothy Hart,ar_EG,EG,African,Timothy Hart,3
Katherine Gonzales,ar_EG,EG,African,Katherine Gonzales,4
 Ashley Garcia,ar_EG,EG,African,Ashley Garcia,3
 Peter Peterson,ar_EG,EG,African,Peter Peterson,2
 Kimberly Wolf,ar_EG,EG,African,Kimberly Wolf,4
 Glen Barnes,ar_EG,EG,African,Glen Barnes,3
 Megan Gallagher,ar_EG,EG,African,Megan Gallagher,3
 Jodi Gregory,ar_EG,EG,African,Jodi Gregory,3
 Sydney Cochran,ar_EG,EG,African,Sydney Cochran,4
 Karen Odom,ar_EG,EG,African,Karen Odom,3
 Brittney Watkins,ar_EG,EG,African,Brittney Watkins,4
 Nicole Webb,ar_EG,EG,African,Nicole Webb,3
 Susan Hunt,ar_EG,EG,African,Susan Hunt,2
 Jasmine Howard,ar_EG,EG,African,Jasmine Howard,3
 Cassandra Wilkinson,ar_EG,EG,African,Cassandra Wilkinson,3
 Luis Lamb,ar_EG,EG,African,Luis Lamb,3
 Justin Melendez,ar_EG,EG,African,Justin Melendez,3
 Tamara Hughes,ar_EG,EG,African,Tamara Hughes,3
 Luis Noble,ar_EG,EG,African,Luis Noble,3
 Amanda Richards,ar_EG,EG,African,Amanda Richards,3
 Kimberly Moore,ar_EG,EG,African,Kimberly Moore,4
 Linda Wallace,ar_EG,EG,African,Linda Wallace,3
 Emma Gonzalez,ar_EG,EG,African,Emma Gonzalez,2
 Matthew Morris,ar_EG,EG,African,Matthew Morris,2
 Ashley Munoz,ar_EG,EG,African,Ashley Munoz,4
 Nicholas Flores,ar_EG,EG,African,Nicholas Flores,3
 Joshua Brown,ar_EG,EG,African,Joshua Brown,3
 Debra Anderson,ar_EG,EG,African,Debra Anderson,3
 Keith Santos,ar_EG,EG,African,Keith Santos,2
 Sheila Hernandez,ar_EG,EG,African,Sheila Hernandez,3
 Gail Peters,ar_EG,EG,African,Gail Peters,3
 Marcus Walter,ar_EG,EG,African,Marcus Walter,2
 Kristopher Diaz,ar_EG,EG,African,Kristopher Diaz,3
 Deborah Fry,ar_EG,EG,African,Deborah Fry,3
 Christopher Webb,ar_EG,EG,African,Christopher Webb,2
 Rebecca Garcia,ar_EG,EG,African,Rebecca Garcia,3
 Allison Ellis,ar_EG,EG,African,Allison Ellis,3
 Jeremy Mccormick,ar_EG,EG,African,Jeremy Mccormick,5
 Earl Singh,ar_EG,EG,African,Earl Singh,3
 James Summers,ar_EG,EG,African,James Summers,2
 Megan Howell,ar_EG,EG,African,Megan Howell,3
 Wayne Brown,ar_EG,EG,African,Wayne Brown,3
 Jessica Moore,ar_EG,EG,African,Jessica Moore,2
 Shannon Logan,ar_EG,EG,African,Shannon Logan,3
 Kristina Diaz,ar_EG,EG,African,Kristina Diaz,3
 Heather Moore,ar_EG,EG,African,Heather Moore,3
 Lacey Allen,ar_EG,EG,African,Lacey Allen,3
 Richard Booker,ar_EG,EG,African,Richard Booker,2
 Stephanie Kim,ar_EG,EG,African,Stephanie Kim,4
 Denise Golden,ar_EG,EG,African,Denise Golden,3
 Carmen Gutierrez,ar_EG,EG,African,Carmen Gutierrez,5
 Monica Bass,ar_EG,EG,African,Monica Bass,3
 Gina Mcdonald,ar_EG,EG,African,Gina Mcdonald,5
 Alison Rios,ar_EG,EG,African,Alison Rios,4
 Michael Blair,ar_EG,EG,African,Michael Blair,2
 Natalie Lopez,ar_EG,EG,African,Natalie Lopez,4
 Frank Thompson,ar_EG,EG,African,Frank Thompson,2
 Ashley Newton,ar_EG,EG,African,Ashley Newton,3
 Michelle Long,ar_EG,EG,African,Michelle Long,2
 Veronica Wright,ar_EG,EG,African,Veronica Wright,3
 Emily Reynolds,ar_EG,EG,African,Emily Reynolds,2
 Gregory Noble,ar_EG,EG,African,Gregory Noble,3
 Jaclyn Bailey,ar_EG,EG,African,Jaclyn Bailey,3
 Alexandra Woods,ar_EG,EG,African,Alexandra Woods,3
 Barbara Robinson,ar_EG,EG,African,Barbara Robinson,3
 Christopher Hernandez,ar_EG,EG,African,Christopher Hernandez,2
 Barbara Quinn,ar_EG,EG,African,Barbara Quinn,3
 Judy Harrell,ar_EG,EG,African,Judy Harrell,4
 Vincent Lewis,ar_EG,EG,African,Vincent Lewis,3
 Jeremy Anderson,ar_EG,EG,African,Jeremy Anderson,2
 Chelsea Hernandez,ar_EG,EG,African,Chelsea Hernandez,2
 Alexis Hall,ar_EG,EG,African,Alexis Hall,3
 Carolyn Smith,ar_EG,EG,African,Carolyn Smith,3
 Frederick Garcia,ar_EG,EG,African,Frederick Garcia,4
 Joseph Barnes,ar_EG,EG,African,Joseph Barnes,2
 Eric Gray,ar_EG,EG,African,Eric Gray,2
 James Adams,ar_EG,EG,African,James Adams,2
 Sherry Gonzales,ar_EG,EG,African,Sherry Gonzales,4
 David White,ar_EG,EG,African,David White,2
 Daniel Ellison,ar_EG,EG,African,Daniel Ellison,2
 Barry Vaughn,ar_EG,EG,African,Barry Vaughn,4
 Jill Ramos,ar_EG,EG,African,Jill Ramos,3
 Scott Williams,ar_EG,EG,African,Scott Williams,2
 Richard Pierce,ar_EG,EG,African,Richard Pierce,2
 Danielle Ballard,ar_EG,EG,African,Danielle Ballard,3
 Jennifer Wilson,ar_EG,EG,African,Jennifer Wilson,2
 Nathan Bond,ar_EG,EG,African,Nathan Bond,3
 Adam Myers,ar_EG,EG,African,Adam Myers,2
 Brittany Lowe,ar_EG,EG,African,Brittany Lowe,4
 Laura Murphy,ar_EG,EG,African,Laura Murphy,2
 Paula Bartlett,ar_EG,EG,African,Paula Bartlett,4
 David Olson,ar_EG,EG,African,David Olson,2
 Nicholas Harrison,ar_EG,EG,African,Nicholas Harrison,3
 Tracy Walker,ar_EG,EG,African,Tracy Walker,3
 Catherine Stafford,ar_EG,EG,African,Catherine Stafford,3
 Martin Wilkins,ar_EG,EG,African,Martin Wilkins,3
 Lisa Munoz,ar_EG,EG,African,Lisa Munoz,3
 Stephen Brown,ar_EG,EG,African,Stephen Brown,2
 Jason Armstrong Jr.,ar_EG,EG,African,Jason Armstrong Jr.,4
 Paul Beltran,ar_EG,EG,African,Paul Beltran,3
 Chelsea Donovan,ar_EG,EG,African,Chelsea Donovan,2
 Wesley Davis,ar_EG,EG,African,Wesley Davis,4
 Katie Marks,ar_EG,EG,African,Katie Marks,3
 Jamie Vaughn,ar_EG,EG,African,Jamie Vaughn,3
 Hector Campbell,ar_EG,EG,African,Hector Campbell,3
 Stephanie Armstrong,ar_EG,EG,African,Stephanie Armstrong,4
 Regina Obrien,ar_EG,EG,African,Regina Obrien,4
 Mandy King,ar_EG,EG,African,Mandy King,3
 Kathy Finley,ar_EG,EG,African,Kathy Finley,4
 Tiffany Mcgee,ar_EG,EG,African,Tiffany Mcgee,4
 Jennifer Giles,ar_EG,EG,African,Jennifer Giles,2
 Pam Gonzalez,ar_EG,EG,African,Pam Gonzalez,3
 Shawn Shah,ar_EG,EG,African,Shawn Shah,3
 James Castro,ar_EG,EG,African,James Castro,2
 Kelly Wood,ar_EG,EG,African,Kelly Wood,2
 Sean Davenport,ar_EG,EG,African,Sean Davenport,3
 Taylor Martin,ar_EG,EG,African,Taylor Martin,2
 Rachel White,ar_EG,EG,African,Rachel White,2
 Megan Clark,ar_EG,EG,African,Megan Clark,3
 Jennifer Rubio,ar_EG,EG,African,Jennifer Rubio,2
 Douglas Good,ar_EG,EG,African,Douglas Good,3
 Jonathon Mcconnell,ar_EG,EG,African,Jonathon Mcconnell,5
 Dennis Wilson,ar_EG,EG,African,Dennis Wilson,3
 Gene Lawrence,ar_EG,EG,African,Gene Lawrence,2
 Michael Vincent,ar_EG,EG,African,Michael Vincent,2
 Elizabeth Foster,ar_EG,EG,African,Elizabeth Foster,2
 Bridget Wood,ar_EG,EG,African,Bridget Wood,4
 Sheri Patton,ar_EG,EG,African,Sheri Patton,3
 Paula Sandoval,ar_EG,EG,African,Paula Sandoval,5
 Eric Martinez,ar_EG,EG,African,Eric Martinez,2
 Sarah Ellis,ar_EG,EG,African,Sarah Ellis,2
 Elizabeth Carter,ar_EG,EG,African,Elizabeth Carter,2
 Caroline Thomas,ar_EG,EG,African,Caroline Thomas,3
 Dr. Thomas Klein,ar_EG,EG,African,Thomas Klein,2
 Brian Ali,ar_EG,EG,African,Brian Ali,2
 Amber Schroeder,ar_EG,EG,African,Amber Schroeder,4
 Kerry Marsh,ar_EG,EG,African,Kerry Marsh,3
 Sarah Vargas,ar_EG,EG,African,Sarah Vargas,3
 Ashley Shaw,ar_EG,EG,African,Ashley Shaw,3
 Aimee Bailey,ar_EG,EG,African,Aimee Bailey,4
 Alyssa Williams,ar_EG,EG,African,Alyssa Williams,4
 Kenneth Gilbert,ar_EG,EG,African,Kenneth Gilbert,3
 Margaret Ware,ar_EG,EG,African,Margaret Ware,3
 Penny Nelson,ar_EG,EG,African,Penny Nelson,3
 Erin Hutchinson,ar_EG,EG,African,Erin Hutchinson,3
 John Vance,ar_EG,EG,African,John Vance,2
 Lisa Johnson,ar_EG,EG,African,Lisa Johnson,2
 Kristin Noble,ar_EG,EG,African,Kristin Noble,3
 Ellen Gill,ar_EG,EG,African,Ellen Gill,3
 Craig Moore,ar_EG,EG,African,Craig Moore,2
 Rebecca James,ar_EG,EG,African,Rebecca James,3
 Jared Cox,ar_EG,EG,African,Jared Cox,3
 Rachel Walsh,ar_EG,EG,African,Rachel Walsh,2
 Daniel Bolton,ar_EG,EG,African,Daniel Bolton,2
 Larry Hanson,ar_EG,EG,African,Larry Hanson,2
 Cody Martin,ar_EG,EG,African,Cody Martin,3
 Rachel Hart,ar_EG,EG,African,Rachel Hart,2
 Jamie Klein,ar_EG,EG,African,Jamie Klein,2
 Melanie Gill,ar_EG,EG,African,Melanie Gill,3
 Deanna Lee,ar_EG,EG,African,Deanna Lee,3
 Katrina Monroe,ar_EG,EG,African,Katrina Monroe,3
 Adrian Cardenas,ar_EG,EG,African,Adrian Cardenas,4
 Edward Taylor,ar_EG,EG,African,Edward Taylor,2
 Aaron Campos,ar_EG,EG,African,Aaron Campos,2
 Ryan Curry,ar_EG,EG,African,Ryan Curry,2
 Sara Thompson,ar_EG,EG,African,Sara Thompson,3
 Anna Reeves,ar_EG,EG,African,Anna Reeves,2
 David Roberts,ar_EG,EG,African,David Roberts,2
 Savannah Carter,ar_EG,EG,African,Savannah Carter,4
 Terri Morse PhD,ar_EG,EG,African,Terri Morse PhD,4
 Melissa Villarreal,ar_EG,EG,African,Melissa Villarreal,5
 Cody Freeman,ar_EG,EG,African,Cody Freeman,3
 Heather Trujillo,ar_EG,EG,African,Heather Trujillo,5
 Nicole Jenkins,ar_EG,EG,African,Nicole Jenkins,3
 Tina Francis,ar_EG,EG,African,Tina Francis,3
 Ruth Bauer,ar_EG,EG,African,Ruth Bauer,3
 Frank King,ar_EG,EG,African,Frank King,2
James Gordon,ar_EG,EG,African,James Gordon,2
 Felicia Boone,ar_EG,EG,African,Felicia Boone,3
 Debra Peters,ar_EG,EG,African,Debra Peters,3
 Michael Briggs,ar_EG,EG,African,Michael Briggs,2
 Cynthia Mercado,ar_EG,EG,African,Cynthia Mercado,4
 Jill Shea,ar_EG,EG,African,Jill Shea,3
 Russell Cooke,ar_EG,EG,African,Russell Cooke,3
 Paula Peterson MD,ar_EG,EG,African,Paula Peterson MD,4
 Lori Ramirez,ar_EG,EG,African,Lori Ramirez,3
 Emily Hansen,ar_EG,EG,African,Emily Hansen,2
 Jonathan Johnson,ar_EG,EG,African,Jonathan Johnson,2
 Tiffany Wright,ar_EG,EG,African,Tiffany Wright,3
 Matthew Richard,ar_EG,EG,African,Matthew Richard,2
 Keith Lee,ar_EG,EG,African,Keith Lee,2
 Amber Torres,ar_EG,EG,African,Amber Torres,3
 Mark Greer,ar_EG,EG,African,Mark Greer,3
 Stephanie Elliott,ar_EG,EG,African,Stephanie Elliott,4
 Caitlin Pierce,ar_EG,EG,African,Caitlin Pierce,4
 David Ford,ar_EG,EG,African,David Ford,2
 Randall Rodriguez,ar_EG,EG,African,Randall Rodriguez,3
 Eric Carter,ar_EG,EG,African,Eric Carter,2
 Craig Morris,ar_EG,EG,African,Craig Morris,2
 Steven Gardner,ar_EG,EG,African,Steven Gardner,2
 Katie Hansen,ar_EG,EG,African,Katie Hansen,3
 Lisa Gonzalez,ar_EG,EG,African,Lisa Gonzalez,2
 George Mosley,ar_EG,EG,African,George Mosley,3
 Catherine Meyers,ar_EG,EG,African,Catherine Meyers,4
 Wayne White,ar_EG,EG,African,Wayne White,3
 David Lyons,ar_EG,EG,African,David Lyons,2
 Thomas Morgan,ar_EG,EG,African,Thomas Morgan,2
 Daniel Frank,ar_EG,EG,African,Daniel Frank,2
 Hannah Lopez,ar_EG,EG,African,Hannah Lopez,3
 Jonathan Reed,ar_EG,EG,African,Jonathan Reed,2
 Madeline Ponce,ar_EG,EG,African,Madeline Ponce,4
 Sandra Rogers,ar_EG,EG,African,Sandra Rogers,3
 Teresa Lee,ar_EG,EG,African,Teresa Lee,3
 Randy Pollard,ar_EG,EG,African,Randy Pollard,4
 Christopher Mcdaniel,ar_EG,EG,African,Christopher Mcdaniel,4
 Barbara Morales,ar_EG,EG,African,Barbara Morales,3
 Jason Ramirez,ar_EG,EG,African,Jason Ramirez,2
 Linda Thompson,ar_EG,EG,African,Linda Thompson,3
 Troy Ramirez,ar_EG,EG,African,Troy Ramirez,3
 Daniel Walker,ar_EG,EG,African,Daniel Walker,2
 Johnny Vazquez,ar_EG,EG,African,Johnny Vazquez,4
 Gregory Cooper,ar_EG,EG,African,Gregory Cooper,3
 Morgan Moore,ar_EG,EG,African,Morgan Moore,3
 Michael Arnold,ar_EG,EG,African,Michael Arnold,2
 Alicia Price,ar_EG,EG,African,Alicia Price,4
 Christina Wu,ar_EG,EG,African,Christina Wu,3
 Roger Adkins,ar_EG,EG,African,Roger Adkins,3
 Richard Hansen,ar_EG,EG,African,Richard Hansen,2
 Deanna Proctor,ar_EG,EG,African,Deanna Proctor,4
 Kyle Carroll,ar_EG,EG,African,Kyle Carroll,2
 Dr. Anna Moses,ar_EG,EG,African,Anna Moses,2
Alison Willis,ar_EG,EG,African,Alison Willis,3
 Diane Gonzalez,ar_EG,EG,African,Diane Gonzalez,3
 Wanda Perry,ar_EG,EG,African,Wanda Perry,3
 Teresa Wallace,ar_EG,EG,African,Teresa Wallace,3
 Brittany Ramos,ar_EG,EG,African,Brittany Ramos,4
 Seth Lopez,ar_EG,EG,African,Seth Lopez,3
 Renee Johnson,ar_EG,EG,African,Renee Johnson,4
 Abigail Flores,ar_EG,EG,African,Abigail Flores,3
 Jennifer Gibson,ar_EG,EG,African,Jennifer Gibson,2
 Jose Bates,ar_EG,EG,African,Jose Bates,2
 Sherry Trujillo,ar_EG,EG,African,Sherry Trujillo,5
 Denise Anderson,ar_EG,EG,African,Denise Anderson,3
Tonya Burke,ar_EG,EG,African,Tonya Burke,3
 Kristin Davis,ar_EG,EG,African,Kristin Davis,3
 Nicholas Gomez,ar_EG,EG,African,Nicholas Gomez,3
 Douglas Wiley,ar_EG,EG,African,Douglas Wiley,3
 Patricia Nelson,ar_EG,EG,African,Patricia Nelson,3
 Jeffrey Morse,ar_EG,EG,African,Jeffrey Morse,3
 Zachary Conway,ar_EG,EG,African,Zachary Conway,4
 Emily Cantrell,ar_EG,EG,African,Emily Cantrell,3
 Jennifer Hughes,ar_EG,EG,African,Jennifer Hughes,2
 Alexander Anderson,ar_EG,EG,African,Alexander Anderson,2
 Elizabeth Young,ar_EG,EG,African,Elizabeth Young,2
 Kimberly Gilmore,ar_EG,EG,African,Kimberly Gilmore,5
 Stuart Smith,ar_EG,EG,African,Stuart Smith,3
 Mr. Jeremiah Lawson,ar_EG,EG,African,Jeremiah Lawson,3
 Christopher Cameron,ar_EG,EG,African,Christopher Cameron,2
 Michael Berry,ar_EG,EG,African,Michael Berry,2
 Victoria Branch,ar_EG,EG,African,Victoria Branch,2
 Hailey Rivers,ar_EG,EG,African,Hailey Rivers,3
 Ann Tyler,ar_EG,EG,African,Ann Tyler,2
 Kent Bishop,ar_EG,EG,African,Kent Bishop,2
 Tracy Wilson,ar_EG,EG,African,Tracy Wilson,3
 Dale Lindsey,ar_EG,EG,African,Dale Lindsey,3
 Kelly Silva,ar_EG,EG,African,Kelly Silva,2
 Amanda Short,ar_EG,EG,African,Amanda Short,3
 Nancy Frazier,ar_EG,EG,African,Nancy Frazier,4
 Jesse Mcneil,ar_EG,EG,African,Jesse Mcneil,5
 Christopher Paul,ar_EG,EG,African,Christopher Paul,2
 Douglas Cooper,ar_EG,EG,African,Douglas Cooper,3
 Mario Carter,ar_EG,EG,African,Mario Carter,2
 Sheila Nelson,ar_EG,EG,African,Sheila Nelson,3
 Robert Keller,ar_EG,EG,African,Robert Keller,2
 Jennifer Rodriguez,ar_EG,EG,African,Jennifer Rodriguez,2
 Luis Clark,ar_EG,EG,African,Luis Clark,3
 Garrett Nelson,ar_EG,EG,African,Garrett Nelson,3
 Samantha Diaz,ar_EG,EG,African,Samantha Diaz,4
 Elizabeth Butler,ar_EG,EG,African,Elizabeth Butler,2
 Katherine Sanchez,ar_EG,EG,African,Katherine Sanchez,3
 Jacob Carlson,ar_EG,EG,African,Jacob Carlson,2
 Yvonne Dean,ar_EG,EG,African,Yvonne Dean,4
 Julie Hernandez,ar_EG,EG,African,Julie Hernandez,3
 Jennifer Green,ar_EG,EG,African,Jennifer Green,2
 Eric Bell,ar_EG,EG,African,Eric Bell,2
 Jennifer Griffin,ar_EG,EG,African,Jennifer Griffin,2
 Rachel Greer,ar_EG,EG,African,Rachel Greer,3
 Linda Hill,ar_EG,EG,African,Linda Hill,3
 Joshua Johnson,ar_EG,EG,African,Joshua Johnson,3
 Cristina Fernandez,ar_EG,EG,African,Cristina Fernandez,4
 Kristen Alvarado,ar_EG,EG,African,Kristen Alvarado,5
 Steven Goodman,ar_EG,EG,African,Steven Goodman,2
 Donald Johnson,ar_EG,EG,African,Donald Johnson,2
 Miss Kimberly Cohen,ar_EG,EG,African,Kimberly Cohen,4
 Kristina Clark,ar_EG,EG,African,Kristina Clark,3
 Randy Green,ar_EG,EG,African,Randy Green,3
 Kevin Hall,ar_EG,EG,African,Kevin Hall,2
 April Butler,ar_EG,EG,African,April Butler,2
 Kenneth Wang,ar_EG,EG,African,Kenneth Wang,3
 Jesse Larson,ar_EG,EG,African,Jesse Larson,3
 Sandra Monroe,ar_EG,EG,African,Sandra Monroe,3
 Joanna Hooper,ar_EG,EG,African,Joanna Hooper,4
 Jeremy Christian,ar_EG,EG,African,Jeremy Christian,2
 Tammy Oconnor,ar_EG,EG,African,Tammy Oconnor,5
 Michelle Wiggins,ar_EG,EG,African,Michelle Wiggins,3
 Brenda Padilla,ar_EG,EG,African,Brenda Padilla,5
 Michelle Franklin,ar_EG,EG,African,Michelle Franklin,2
 Kayla Holland,ar_EG,EG,African,Kayla Holland,3
 Jodi Green,ar_EG,EG,African,Jodi Green,3
 Dr. John Drake,ar_EG,EG,African,John Drake,2
 Sierra Johnson,ar_EG,EG,African,Sierra Johnson,3
 Kelli Martinez,ar_EG,EG,African,Kelli Martinez,3
 Nancy Bailey,ar_EG,EG,African,Nancy Bailey,3
 Wanda Ramirez,ar_EG,EG,African,Wanda Ramirez,3
 Elizabeth Lee,ar_EG,EG,African,Elizabeth Lee,2
 Lee Weaver,ar_EG,EG,African,Lee Weaver,2
 Michael Buck,ar_EG,EG,African,Michael Buck,2
 Brandon Cooper,ar_EG,EG,African,Brandon Cooper,2
 Melanie Espinoza,ar_EG,EG,African,Melanie Espinoza,5
 Regina Wong,ar_EG,EG,African,Regina Wong,3
 Dr. Frank Campbell,ar_EG,EG,African,Frank Campbell,2
 Ricardo Hubbard,ar_EG,EG,African,Ricardo Hubbard,4
 Melissa Fisher,ar_EG,EG,African,Melissa Fisher,3
 Jose Whitehead,ar_EG,EG,African,Jose Whitehead,3
 Ryan Welch,ar_EG,EG,African,Ryan Welch,2
 Connor Walker,ar_EG,EG,African,Connor Walker,2
 Victor Gonzales,ar_EG,EG,African,Victor Gonzales,4
 Ronald Johnson,ar_EG,EG,African,Ronald Johnson,3
 Terri Jenkins,ar_EG,EG,African,Terri Jenkins,3
 Donald Carroll,ar_EG,EG,African,Donald Carroll,2
 Taylor Jones,ar_EG,EG,African,Taylor Jones,2
 David Carroll,ar_EG,EG,African,David Carroll,2
 James Mcgee,ar_EG,EG,African,James Mcgee,3
 Sean Watson,ar_EG,EG,African,Sean Watson,2
 Katie Kelley,ar_EG,EG,African,Katie Kelley,3
 David Barajas,ar_EG,EG,African,David Barajas,3
 Martha Reynolds MD,ar_EG,EG,African,Martha Reynolds MD,4
 Natalie Ramsey,ar_EG,EG,African,Natalie Ramsey,4
 Daniel Keith,ar_EG,EG,African,Daniel Keith,2
 John Hickman,ar_EG,EG,African,John Hickman,3
 Erica Nelson,ar_EG,EG,African,Erica Nelson,3
 Bethany Rodriguez,ar_EG,EG,African,Bethany Rodriguez,3
 Patrick Norris,ar_EG,EG,African,Patrick Norris,2
 Megan Hudson,ar_EG,EG,African,Megan Hudson,3
 Alexander Smith,ar_EG,EG,African,Alexander Smith,2
 Gina Harris,ar_EG,EG,African,Gina Harris,3
 Jeffery Gomez,ar_EG,EG,African,Jeffery Gomez,3
 Preston Lopez,ar_EG,EG,African,Preston Lopez,4
 Gary Bautista,ar_EG,EG,African,Gary Bautista,4
 Paul Underwood,ar_EG,EG,African,Paul Underwood,3
 Kenneth Ballard,ar_EG,EG,African,Kenneth Ballard,3
 Gregory Gomez,ar_EG,EG,African,Gregory Gomez,3
 Kylie Roberts,ar_EG,EG,African,Kylie Roberts,3
 Matthew Elliott,ar_EG,EG,African,Matthew Elliott,2
 Katelyn Meyer,ar_EG,EG,African,Katelyn Meyer,4
 Patricia Caldwell,ar_EG,EG,African,Patricia Caldwell,3
 James Brewer,ar_EG,EG,African,James Brewer,2
 Ellen Velasquez,ar_EG,EG,African,Ellen Velasquez,5
 Lauren Ramirez,ar_EG,EG,African,Lauren Ramirez,3
 Jill Hunt,ar_EG,EG,African,Jill Hunt,3
 Ryan George,ar_EG,EG,African,Ryan George,2
 Anne Proctor,ar_EG,EG,African,Anne Proctor,3
 Christina Davis,ar_EG,EG,African,Christina Davis,3
 Tracy Ashley,ar_EG,EG,African,Tracy Ashley,3
 Nicole Grant,ar_EG,EG,African,Nicole Grant,3
 Donald Bradley,ar_EG,EG,African,Donald Bradley,2
 Sharon Leonard,ar_EG,EG,African,Sharon Leonard,3
 Stephanie Gordon,ar_EG,EG,African,Stephanie Gordon,4
 Sarah Adams,ar_EG,EG,African,Sarah Adams,2
 James Dodson,ar_EG,EG,African,James Dodson,3
 Russell Weber,ar_EG,EG,African,Russell Weber,3
 Whitney Moon,ar_EG,EG,African,Whitney Moon,4
 George Richards,ar_EG,EG,African,George Richards,2
 Jane Ray,ar_EG,EG,African,Jane Ray,2
 William Espinoza,ar_EG,EG,African,William Espinoza,4
 Lauren Perkins,ar_EG,EG,African,Lauren Perkins,3
 Zachary Carter,ar_EG,EG,African,Zachary Carter,4
 Paula Gould,ar_EG,EG,African,Paula Gould,3
 Paula Campbell,ar_EG,EG,African,Paula Campbell,3
 Susan Hays,ar_EG,EG,African,Susan Hays,3
 Justin Lee,ar_EG,EG,African,Justin Lee,2
 Stephen Chapman,ar_EG,EG,African,Stephen Chapman,2
 Melinda Baker,ar_EG,EG,African,Melinda Baker,3
 Morgan Shields,ar_EG,EG,African,Morgan Shields,3
Carrie Russell,ar_EG,EG,African,Carrie Russell,3
 Teresa York,ar_EG,EG,African,Teresa York,3
 Natalie Boyle PhD,ar_EG,EG,African,Natalie Boyle PhD,5
 Mrs. Susan Gilbert,ar_EG,EG,African,Susan Gilbert,2
 Debra King,ar_EG,EG,African,Debra King,3
 James Stewart,ar_EG,EG,African,James Stewart,2
 John Robinson,ar_EG,EG,African,John Robinson,2
 Vanessa Boone,ar_EG,EG,African,Vanessa Boone,3
 Daniel Snow,ar_EG,EG,African,Daniel Snow,2
 Patricia Atkinson,ar_EG,EG,African,Patricia Atkinson,4
 Katherine Leach,ar_EG,EG,African,Katherine Leach,4
 Stacy Crawford,ar_EG,EG,African,Stacy Crawford,3
 Thomas Adams,ar_EG,EG,African,Thomas Adams,2
 Allison Spears,ar_EG,EG,African,Allison Spears,3
 Holly Medina,ar_EG,EG,African,Holly Medina,3
 Jo Baker,ar_EG,EG,African,Jo Baker,2
